"X","Y","Z","GpsTime"
592234.209,5407096.660,1655.620,126027919.678
592439.559,5407010.252,2566.250,126027919.747
592372.648,5406952.910,1697.880,126027919.887
592320.392,5407060.741,2285.410,126027920.144
592425.930,5406970.723,2420.010,126027920.210
592337.493,5406979.207,2404.980,126027921.251
592244.172,5406960.228,1644.450,126027921.305
592413.459,5406887.449,2414.750,126027921.498
592331.760,5406809.471,1593.410,126027922.017
592237.760,5406718.758,1512.500,126027924.478
592232.352,5406748.580,2229.780,126027925.616
592125.681,5406713.581,1448.210,126027925.928
592220.637,5406591.329,1462.550,126027926.469
591960.939,5406823.237,1451.800,126027926.605
592165.920,5406680.701,2464.610,126027928.032
592116.558,5406668.277,2293.390,126027928.545
591776.388,5406745.061,1447.030,126027930.267
592034.992,5406641.022,2543.660,126027930.580
592002.180,5406654.783,2505.850,126027930.743
591721.629,5406690.813,1424.690,126027931.806
591940.830,5406560.512,2555.440,126027933.093
591721.140,5406557.389,1427.410,126027933.733
591964.483,5406310.612,1334.790,126027933.847
591579.151,5406606.162,1444.640,126027934.941
591846.043,5406456.401,2372.320,126027935.571
591796.790,5406425.923,2493.460,126027936.972
591754.268,5406437.093,2543.990,126027937.501
591985.251,5406031.239,1226.850,126027937.674
591585.989,5406427.182,1409.010,126027937.724
591462.819,5406419.219,1397.860,126027939.440
591674.583,5406306.160,2522.770,126027940.490
591864.049,5405907.019,1224.540,126027941.193
591716.151,5406053.088,1317.220,126027941.278
591841.653,5405921.178,1247.270,126027941.334
591452.697,5406294.263,1385.640,126027941.530
591715.878,5406183.991,2434.170,126027941.539
591620.308,5406211.141,2384.720,126027942.345
591598.111,5406241.007,2509.000,126027942.465
591736.618,5405924.461,1289.840,126027942.754
591587.819,5406111.248,2477.950,126027944.482
591592.889,5405918.190,1275.300,126027945.092
591442.739,5406175.807,2331.810,126027945.219
591323.989,5406157.840,1376.560,126027945.343
591729.992,5405772.503,1205.100,126027945.372
591541.650,5406079.558,2435.560,126027945.535
591615.967,5405828.163,1247.060,126027946.173
591474.450,5406080.148,2307.070,126027946.220
591327.718,5406028.927,1338.690,126027947.353
591451.589,5406046.182,2513.290,126027947.385
591197.792,5406151.497,1387.920,126027947.411
591198.039,5406032.008,1353.690,126027949.042
591370.422,5406004.309,2529.660,126027949.107
591311.352,5406010.501,2414.350,126027949.600
591384.219,5405932.861,2485.700,126027949.868
591075.118,5406035.392,1385.810,126027950.559
591468.059,5405518.100,1162.560,126027952.539
591241.238,5405856.892,2301.430,126027952.543
591293.112,5405662.267,1764.070,126027953.659
591338.883,5405529.233,1197.880,126027953.939
591308.092,5405460.170,1247.040,126027955.256
591348.887,5405418.522,1246.570,126027955.334
591140.769,5405772.342,2500.350,126027955.365
591140.789,5405715.260,2358.640,126027955.902
591101.087,5405754.418,2504.830,126027956.144
591055.457,5405768.682,2427.390,126027956.395
591017.763,5405622.539,2307.140,126027958.624
590942.902,5405667.857,2159.310,126027958.676
590682.863,5405761.008,1356.890,126027959.068
591010.919,5405509.042,2304.030,126027960.261
590966.549,5405586.071,2589.730,126027960.391
590950.848,5405384.189,1416.420,126027960.834
590707.090,5405537.832,1420.970,126027961.921
590924.809,5405486.448,2589.710,126027962.351
590967.909,5405250.547,1439.750,126027962.484
590781.919,5405485.521,2473.860,126027964.001
590731.247,5405467.941,2155.080,126027964.178
590556.150,5405488.907,1493.590,126027964.656
590754.961,5405417.313,2530.210,126027965.475
590688.820,5405413.589,2340.810,126027965.993
590695.902,5405391.168,2494.230,126027966.588
590771.343,5405235.753,2446.700,126027967.765
590640.727,5405216.520,2416.020,126027969.749
590578.739,5405129.851,1592.410,126027970.191
590691.849,5404998.950,1602.650,126027970.579
590422.383,5405221.677,1984.330,126027971.814
590484.107,5405163.239,2342.810,126027972.570
590529.812,5405087.479,2146.780,126027972.702
590307.359,5405126.521,1789.610,126027974.520
590452.733,5404979.680,2389.260,126027975.705
590441.287,5404868.841,1845.840,126027976.396
590387.598,5404993.860,2566.740,126027976.730
590424.282,5404731.127,2220.120,126028190.484
590401.052,5404751.520,2550.250,126028191.617
590451.968,5404769.090,2386.200,126028192.060
590447.192,5404826.111,2317.240,126028192.602
590429.219,5404832.783,2491.230,126028192.998
590701.730,5404859.667,1636.370,126028194.838
590576.672,5404843.111,2401.690,126028195.021
590635.632,5404822.391,2226.390,126028195.080
590565.741,5404857.872,2472.210,126028195.258
590530.352,5405105.892,1670.290,126028195.913
590532.271,5404960.818,2391.420,126028195.956
590660.270,5404860.588,2347.340,126028196.320
590615.371,5405050.878,2351.980,126028198.377
590727.617,5404989.653,2224.420,126028198.791
590709.358,5405006.209,2350.320,126028199.090
590953.707,5404986.449,1545.560,126028200.350
590815.533,5405238.062,1471.320,126028201.226
590794.783,5405137.427,2348.250,126028201.824
590949.862,5405243.180,1449.420,126028202.615
590842.062,5405222.590,2339.810,126028203.493
590778.273,5405495.049,1444.750,126028203.661
590821.639,5405521.591,1391.610,126028204.703
590899.248,5405262.952,2531.360,126028205.473
590938.950,5405313.203,2354.850,126028206.272
591062.169,5405232.091,2212.710,126028206.511
590935.713,5405627.869,1294.590,126028208.063
591004.617,5405516.762,1722.360,126028208.601
591051.871,5405376.549,2386.370,126028208.858
591192.072,5405497.643,1277.610,126028210.242
590945.207,5405776.447,1265.820,126028210.380
591153.138,5405575.450,1247.120,126028210.690
591165.589,5405452.430,2335.650,126028211.414
591086.189,5405786.321,1290.830,126028213.176
591214.962,5405717.028,1246.940,126028214.228
591345.247,5405638.130,1197.990,126028214.914
591067.590,5405893.161,1362.040,126028215.613
591231.991,5405683.560,2367.220,126028215.721
591596.292,5405511.461,1136.380,126028216.410
591464.600,5405641.239,1166.110,126028216.424
591334.098,5405799.932,1289.950,126028216.732
591366.173,5405635.603,2510.140,126028216.773
591326.818,5405896.988,1310.000,126028217.433
591328.400,5405769.061,2268.860,126028217.489
591460.290,5405793.389,1259.280,126028217.549
591577.477,5405772.220,1206.860,126028218.275
591618.131,5405711.382,1665.490,126028218.896
591645.538,5405715.680,1667.250,126028219.259
591482.242,5405765.621,2534.800,126028219.746
591610.170,5405780.881,2150.420,126028220.526
591451.960,5406163.497,1377.200,126028220.989
591499.503,5405958.833,2179.070,126028221.208
591513.779,5405906.578,2369.040,126028221.275
591515.430,5405888.348,2524.310,126028221.493
591599.908,5405871.573,2352.430,126028221.779
591592.157,5406159.832,1369.170,126028221.965
591572.908,5406289.251,1404.290,126028223.087
591631.059,5405914.657,2508.750,126028223.132
591839.711,5406048.649,1304.900,126028223.155
591713.769,5406171.760,1335.570,126028223.158
591695.401,5406065.873,2316.250,126028225.069
591699.518,5406003.959,2511.260,126028225.123
592104.322,5406040.180,1255.530,126028226.004
591972.673,5406167.309,1323.450,126028226.212
591807.057,5406159.041,2281.980,126028227.898
592105.462,5406167.219,1219.340,126028228.383
591843.272,5406431.107,1351.670,126028228.774
591854.399,5406194.002,2461.570,126028229.810
592215.951,5406165.409,1240.560,126028230.911
591937.401,5406231.840,2391.810,126028231.451
591882.303,5406273.847,2470.260,126028231.473
591977.681,5406429.567,1342.060,126028231.890
591967.278,5406292.698,2268.470,126028232.556
591943.609,5406284.447,2532.140,126028232.804
592255.447,5406192.231,1303.550,126028233.177
591990.063,5406388.451,2513.570,126028234.982
592095.818,5406557.991,1368.200,126028236.387
591968.487,5406692.040,1351.340,126028236.481
592365.457,5406308.868,1348.560,126028236.530
592084.779,5406480.321,2524.340,126028237.484
592099.238,5406503.347,2380.550,126028237.690
591977.510,5406796.052,1392.440,126028238.037
592162.660,5406477.868,2354.760,126028238.119
592183.427,5406672.090,1444.470,126028238.954
592263.160,5406589.261,2263.970,126028240.525
592359.570,5406700.311,1540.280,126028241.329
592488.397,5406574.491,1542.000,126028241.417
592330.402,5406650.018,2351.230,126028242.361
592214.878,5406952.410,1579.940,126028242.772
592370.771,5406858.899,1670.730,126028243.864
592336.923,5406762.890,2517.460,126028244.399
592478.233,5406804.433,1642.160,126028244.553
592634.158,5406724.688,1668.200,126028245.862
592760.382,5406724.242,1689.220,126028247.546
592587.921,5406975.739,2489.990,126028250.542
592741.141,5406963.788,1646.970,126028250.614
592770.830,5406943.461,1642.170,126028250.758
592729.310,5406931.728,2284.190,126028251.397
592877.662,5406968.292,1639.570,126028252.425
592810.159,5406983.418,2123.890,126028252.764
592702.297,5407117.310,2391.160,126028253.642
592798.470,5407111.651,2509.360,126028255.064
592740.701,5407351.297,1700.330,126028255.623
592905.561,5407177.491,2430.280,126028257.076
592872.819,5407354.991,1697.170,126028257.308
593009.969,5407234.711,1699.310,126028257.508
592916.370,5407293.149,2517.790,126028258.918
592889.238,5407541.537,1642.090,126028259.720
592979.577,5407315.591,2504.790,126028259.972
592988.921,5407629.838,1583.670,126028261.831
593055.040,5407419.331,2339.710,126028261.832
593050.522,5407573.391,1642.200,126028262.016
593327.138,5407318.397,1642.170,126028262.281
593118.962,5407435.551,2436.410,126028263.112
593055.513,5407499.077,2508.450,126028263.310
593101.691,5407504.082,2347.530,126028263.567
593110.521,5407642.070,1635.210,126028263.739
593399.411,5407364.688,1619.500,126028263.782
593123.959,5407753.981,1553.140,126028265.201
593247.222,5407611.871,1669.320,126028265.203
593272.051,5407654.531,1615.400,126028266.018
593185.513,5407620.089,2283.170,126028266.030
593383.172,5407600.599,1642.190,126028266.821
593372.988,5407640.458,1612.800,126028267.165
593527.018,5407499.207,1573.500,126028267.238
593241.878,5407887.843,1480.660,126028268.314
593463.638,5407646.669,1730.440,126028268.750
593525.652,5407629.659,1567.980,126028268.942
593344.949,5407746.540,2155.250,126028269.457
593397.320,5407673.757,2522.180,126028270.083
593515.283,5407755.393,1534.040,126028270.328
593347.702,5407807.180,2365.160,126028270.782
593386.460,5407972.653,1539.560,126028271.530
593546.278,5407780.701,2411.850,126028273.169
593392.083,5408054.181,1721.120,126028273.272
593522.959,5408013.661,1419.530,126028273.779
593487.850,5407880.680,2508.650,126028273.964
593668.531,5407894.578,1419.940,126028274.122
593500.827,5407962.168,2453.750,126028275.073
593618.467,5407855.559,2443.110,126028275.173
593913.983,5407773.662,1387.250,126028275.619
593783.838,5407904.102,1395.940,126028275.672
593657.522,5407875.307,2328.840,126028275.694
593903.291,5407889.383,1326.570,126028276.821
593573.832,5408054.361,2307.050,126028276.851
593772.553,5408022.711,1358.290,126028276.919
593620.862,5408172.412,1482.580,126028277.162
593680.851,5408068.552,2461.610,126028278.760
593645.938,5408141.830,2273.700,126028278.832
593785.612,5408062.101,2552.400,126028280.229
593752.958,5408142.079,2448.920,126028280.662
594166.739,5408027.808,1314.630,126028282.545
593800.758,5408223.057,2489.870,126028282.552
594029.800,5408157.063,1342.730,126028282.620
594158.929,5408156.620,1338.800,126028284.030
593856.367,5408503.772,1643.910,126028285.137
593923.678,5408310.933,2566.850,126028285.299
594097.357,5408351.591,1451.570,126028285.839
594023.859,5408417.190,1541.690,126028285.922
593996.910,5408313.282,2513.980,126028286.140
594001.581,5408502.557,1574.920,126028286.700
594396.351,5408131.873,1324.900,126028406.372
594428.532,5408034.357,1314.760,126028407.350
594161.637,5408287.093,1367.360,126028407.382
594074.903,5408363.912,1444.470,126028407.566
594032.439,5408273.020,1403.380,126028409.827
594163.040,5408167.889,2379.790,126028411.129
594023.430,5408033.911,1313.580,126028412.959
593758.983,5408288.141,1507.910,126028413.199
593985.502,5408131.589,2547.160,126028414.025
593941.692,5408004.052,2330.120,126028416.020
593934.387,5408002.279,2522.620,126028416.407
593663.088,5408123.281,1423.250,126028416.642
593821.752,5408045.161,2240.930,126028416.851
593805.651,5407935.511,2511.470,126028418.887
593750.050,5407841.290,1444.600,126028419.202
593803.412,5407784.419,1415.500,126028419.212
593844.329,5407736.133,1452.890,126028419.385
593710.618,5407914.442,2393.320,126028420.157
593867.253,5407629.230,1445.830,126028420.410
593522.269,5407863.761,1469.010,126028421.655
593660.427,5407715.348,2411.480,126028423.437
593587.397,5407562.591,2320.720,126028426.266
593517.701,5407649.508,2515.410,126028426.330
593647.947,5407383.870,1512.910,126028426.492
593477.171,5407656.683,2411.760,126028426.573
593417.712,5407477.048,1622.160,126028428.353
593370.092,5407498.721,1671.150,126028428.759
593476.431,5407478.549,2447.500,126028428.991
593254.058,5407493.948,1721.680,126028430.403
593352.203,5407379.810,1642.190,126028430.463
593388.408,5407343.752,2283.920,126028431.639
593135.690,5407493.421,1728.070,126028431.990
593351.923,5407216.871,1645.810,126028432.678
593299.732,5407356.892,2310.480,126028432.683
593260.638,5407426.547,2569.750,126028432.727
593009.981,5407461.940,1689.120,126028433.995
593128.371,5407359.428,1756.080,126028434.010
593001.301,5407361.949,1725.130,126028435.675
593130.812,5407231.560,1711.930,126028435.738
593134.047,5407263.838,2286.380,126028436.154
593087.032,5407265.390,2226.190,126028436.658
593238.162,5407063.201,1776.190,126028436.671
593147.131,5406979.919,1650.270,126028438.922
593008.921,5407109.782,1659.280,126028438.944
592879.540,5407107.801,1647.200,126028440.711
593015.238,5406976.388,1642.210,126028440.739
593023.970,5407010.640,2339.000,126028441.150
592951.010,5407051.591,2559.680,126028441.856
592955.609,5407030.940,2551.600,126028442.064
592743.518,5407092.900,1650.400,126028442.733
592996.818,5406836.040,1664.150,126028442.856
592904.832,5407016.151,2507.970,126028442.860
592878.269,5406838.049,1639.610,126028444.450
592847.642,5406917.241,2270.170,126028444.618
592875.179,5406690.882,1668.280,126028446.566
592726.398,5406892.119,2532.590,126028446.876
592727.319,5406808.730,1665.310,126028446.882
592886.563,5406574.791,1591.520,126028447.915
592504.153,5406841.173,1696.950,126028449.293
592621.361,5406681.941,1605.770,126028449.876
592531.103,5406745.531,1652.990,126028450.208
592578.750,5406718.823,2373.310,126028450.869
592598.889,5406704.329,2535.410,126028451.006
592502.402,5406754.397,2290.280,126028451.243
592481.977,5406696.532,1577.620,126028451.375
592620.411,5406459.349,1531.050,126028452.564
592510.278,5406603.410,2475.370,126028453.348
592546.891,5406358.952,1667.280,126028454.882
592360.580,5406426.769,1403.160,126028455.932
592211.343,5406569.592,1424.630,126028455.999
592287.593,5406480.817,1444.640,126028456.209
592470.931,5406289.020,1393.700,126028456.290
592234.013,5406431.620,1368.630,126028457.357
592364.541,5406405.882,2511.920,126028457.809
592259.099,5406446.349,2303.850,126028458.299
592284.047,5406311.128,2380.260,126028459.831
592131.740,5406309.110,1302.830,126028459.970
592374.152,5406053.789,1331.750,126028460.244
592059.301,5406123.551,2484.290,126028465.450
591729.582,5406298.187,1392.100,126028465.475
591964.699,5406063.230,1279.800,126028465.479
591985.998,5405956.967,1252.640,126028466.566
592113.751,5405785.470,1155.680,126028467.245
591950.111,5406072.431,2484.450,126028467.552
591886.360,5405990.849,2381.590,126028469.357
591903.679,5405913.901,2383.820,126028470.191
591588.202,5406039.991,1312.630,126028470.942
591751.452,5405911.947,2435.340,126028472.267
591988.833,5405524.320,1088.860,126028472.616
591854.732,5405651.180,1142.670,126028472.631
591747.127,5405760.921,2320.540,126028474.242
591454.917,5405904.812,1289.350,126028474.606
591706.658,5405738.789,2480.630,126028475.267
